Date,Close,Log return,,,
2019/9/15,10347.71289,-0.000998364,,,
2019/9/16,10276.79395,-0.00687718,,,
2019/9/17,10241.27246,-0.003462463,,,
2019/9/18,10198.24805,-0.00420993,,,
2019/9/19,10266.41504,0.006661946,,,
2019/9/20,10181.6416,-0.008291636,,,
2019/9/21,10019.7168,-0.016031424,,,
2019/9/22,10070.39258,0.005044859,,,
2019/9/23,9729.324219,-0.034455251,,,
2019/9/24,8620.566406,-0.12099365,,,
2019/9/25,8486.993164,-0.015616015,,,
2019/9/26,8118.967773,-0.044331751,,,
2019/9/27,8251.845703,0.016233872,,,
2019/9/28,8245.915039,-0.000718966,,,
2019/9/29,8104.185547,-0.017337269,,,
2019/9/30,8293.868164,0.023135804,,,
2019/10/1,8343.276367,0.005939523,,,
2019/10/2,8393.041992,0.005947039,,,
2019/10/3,8259.992188,-0.015979387,,,
2019/10/4,8205.939453,-0.006565426,,,
2019/10/5,8151.500488,-0.006656196,,,
2019/10/6,7988.155762,-0.020242104,,,
2019/10/7,8245.623047,0.031722605,,,
2019/10/8,8228.783203,-0.002044365,,,
2019/10/9,8595.740234,0.043628604,,,
2019/10/10,8586.473633,-0.001078627,,,
2019/10/11,8321.756836,-0.031314741,,,
2019/10/12,8336.555664,0.00177675,,,
2019/10/13,8321.005859,-0.001866997,,,
2019/10/14,8374.686523,0.006430503,,,
2019/10/15,8205.369141,-0.020424934,,,
2019/10/16,8047.526855,-0.019423892,,,
2019/10/17,8103.911133,0.00698198,,,
2019/10/18,7973.20752,-0.01625994,,,
2019/10/19,7988.560547,0.001923726,,,
2019/10/20,8222.078125,0.028812404,,,
2019/10/21,8243.720703,0.002628793,,,
2019/10/22,8078.203125,-0.020282321,,,
2019/10/23,7514.671875,-0.072312103,,,
2019/10/24,7493.48877,-0.00282288,,,
2019/10/25,8660.700195,0.144761094,,,
2019/10/26,9244.972656,0.065284334,,,
2019/10/27,9551.714844,0.032640796,,,
2019/10/28,9256.148438,-0.031432676,,,
2019/10/29,9427.6875,0.018362812,,,
2019/10/30,9205.726563,-0.023825096,,,
2019/10/31,9199.584961,-0.000667373,,,
2019/11/1,9261.104492,0.006664947,,,
2019/11/2,9324.717773,0.006845382,,,
2019/11/3,9235.354492,-0.009629701,,,
2019/11/4,9412.612305,0.019011526,,,
2019/11/5,9342.527344,-0.007473715,,,
2019/11/6,9360.879883,0.001962481,,,
2019/11/7,9267.561523,-0.010018996,,,
2019/11/8,8804.880859,-0.051214084,,,
2019/11/9,8813.582031,0.000987733,,,
2019/11/10,9055.526367,0.027081275,,,
2019/11/11,8757.788086,-0.033431848,,,
2019/11/12,8815.662109,0.006586553,,,
2019/11/13,8808.262695,-0.000839701,,,
2019/11/14,8708.094727,-0.011437202,,,
2019/11/15,8491.992188,-0.025129398,,,
2019/11/16,8550.760742,0.006896631,,,
2019/11/17,8577.975586,0.003177685,,,
2019/11/18,8309.286133,-0.031824239,,,
2019/11/19,8206.145508,-0.012490375,,,
2019/11/20,8027.268066,-0.022039072,,,
2019/11/21,7642.75,-0.049086768,,,
2019/11/22,7296.577637,-0.046352065,,,
2019/11/23,7397.796875,0.013776815,,,
2019/11/24,7047.916992,-0.048450125,,,
2019/11/25,7146.133789,0.013839371,,,
2019/11/26,7218.371094,0.010057836,,,
2019/11/27,7531.663574,0.042486626,,,
2019/11/28,7463.105957,-0.009144268,,,
2019/11/29,7761.243652,0.03917091,,,
2019/11/30,7569.629883,-0.024998412,,,
2019/12/1,7424.29248,-0.019386782,,,
2019/12/2,7321.988281,-0.013875477,,,
2019/12/3,7320.145508,-0.000251708,,,
2019/12/4,7252.034668,-0.009348133,,,
2019/12/5,7448.307617,0.026704768,,,
2019/12/6,7546.996582,0.013162839,,,
2019/12/7,7556.237793,0.001223739,,,
2019/12/8,7564.345215,0.001072369,,,
2019/12/9,7400.899414,-0.021844254,,,
2019/12/10,7278.119629,-0.016728999,,,
2019/12/11,7217.427246,-0.008373984,,,
2019/12/12,7243.134277,0.003555472,,,
2019/12/13,7269.68457,0.003658879,,,
2019/12/14,7124.673828,-0.020148956,,,
2019/12/15,7152.301758,0.003870283,,,
2019/12/16,6932.480469,-0.031216548,,,
2019/12/17,6640.515137,-0.04302814,,,
2019/12/18,7276.802734,0.091502039,,,
2019/12/19,7202.844238,-0.0102156,,,
2019/12/20,7218.816406,0.002215026,,,
2019/12/21,7191.158691,-0.003838695,,,
2019/12/22,7511.588867,0.043594698,,,
2019/12/23,7355.628418,-0.020981219,,,
2019/12/24,7322.532227,-0.004509591,,,
2019/12/25,7275.155762,-0.006490977,,,
2019/12/26,7238.966797,-0.004986735,,,
2019/12/27,7290.088379,0.007037181,,,
2019/12/28,7317.990234,0.003820063,,,
2019/12/29,7422.652832,0.014200786,,,
2019/12/30,7292.995117,-0.017622203,,,
2019/12/31,7193.599121,-0.013722695,,,
2020/1/1,7200.174316,0.000913617,,,
2020/1/2,6985.470215,-0.030272928,,,
2020/1/3,7344.884277,0.050171746,,,
2020/1/4,7410.656738,0.00891501,,,
2020/1/5,7411.317383,8.91E-05,,,
2020/1/6,7769.219238,0.047161467,,,
2020/1/7,8163.692383,0.049526889,,,
2020/1/8,8079.862793,-0.010321673,,,
2020/1/9,7879.071289,-0.025164851,,,
2020/1/10,8166.554199,0.035837017,,,
2020/1/11,8037.537598,-0.01592429,,,
2020/1/12,8192.494141,0.019095619,,,
2020/1/13,8144.194336,-0.005913064,,,
2020/1/14,8827.764648,0.080596506,,,
2020/1/15,8807.010742,-0.002353749,,,
2020/1/16,8723.786133,-0.009494746,,,
2020/1/17,8929.038086,0.023255339,,,
2020/1/18,8942.808594,0.001541028,,,
2020/1/19,8706.245117,-0.026809103,,,
2020/1/20,8657.642578,-0.005598132,,,
2020/1/21,8745.894531,0.010141928,,,
2020/1/22,8680.875977,-0.007461951,,,
2020/1/23,8406.515625,-0.032115368,,,
2020/1/24,8445.43457,0.004618933,,,
2020/1/25,8367.847656,-0.009229306,,,
2020/1/26,8596.830078,0.026996838,,,
2020/1/27,8909.819336,0.035760425,,,
2020/1/28,9358.589844,0.049140657,,,
2020/1/29,9316.629883,-0.004493659,,,
2020/1/30,9508.993164,0.020437037,,,
2020/1/31,9350.529297,-0.016805049,,,
2020/2/1,9392.875,0.004518472,,,
2020/2/2,9344.365234,-0.00517791,,,
2020/2/3,9293.521484,-0.00545597,,,
2020/2/4,9180.962891,-0.012185454,,,
2020/2/5,9613.423828,0.046028348,,,
2020/2/6,9729.801758,0.012033085,,,
2020/2/7,9795.943359,0.006774835,,,
2020/2/8,9865.119141,0.00703686,,,
2020/2/9,10116.67383,0.02517972,,,
2020/2/10,9856.611328,-0.026042506,,,
2020/2/11,10208.23633,0.035052447,,,
2020/2/12,10326.05469,0.011475405,,,
2020/2/13,10214.37988,-0.010873763,,,
2020/2/14,10312.11621,0.009523015,,,
2020/2/15,9889.424805,-0.04185355,,,
2020/2/16,9934.433594,0.004540879,,,
2020/2/17,9690.142578,-0.024897723,,,
2020/2/18,10141.99609,0.045575692,,,
2020/2/19,9633.386719,-0.051449984,,,
2020/2/20,9608.475586,-0.002589266,,,
2020/2/21,9686.441406,0.008081532,,,
2020/2/22,9663.181641,-0.002404158,,,
2020/2/23,9924.515625,0.026685065,,,
2020/2/24,9650.174805,-0.028031992,,,
2020/2/25,9341.705078,-0.032487238,,,
2020/2/26,8820.522461,-0.057407688,,,
2020/2/27,8784.494141,-0.004092966,,,
2020/2/28,8672.455078,-0.012836218,,,
2020/2/29,8599.508789,-0.008446836,,,
2020/3/1,8562.454102,-0.004318241,,,
2020/3/2,8869.669922,0.03525074,,,
2020/3/3,8787.786133,-0.009274765,,,
2020/3/4,8755.246094,-0.003709744,,,
2020/3/5,9078.762695,0.036284842,,,
2020/3/6,9122.545898,0.004811004,,,
2020/3/7,8909.954102,-0.02357983,,,
2020/3/8,8108.116211,-0.094303529,,,
2020/3/9,7923.644531,-0.023014293,,,
2020/3/10,7909.729492,-0.001757685,,,
2020/3/11,7911.430176,0.000214989,,,
2020/3/12,4970.788086,-0.464730175,,,
2020/3/13,5563.707031,0.112686222,,,
2020/3/14,5200.366211,-0.06753557,,,
2020/3/15,5392.314941,0.036245733,,,
2020/3/16,5014.47998,-0.072645058,,,
2020/3/17,5225.629395,0.041245526,,,
2020/3/18,5238.438477,0.002448204,,,
2020/3/19,6191.192871,0.167104324,,,
2020/3/20,6198.77832,0.00122445,,,
2020/3/21,6185.066406,-0.002214485,,,
2020/3/22,5830.254883,-0.059077024,,,
2020/3/23,6416.314941,0.095783238,,,
2020/3/24,6734.803711,0.048444709,,,
2020/3/25,6681.062988,-0.00801156,,,
2020/3/26,6716.44043,0.005281211,,,
2020/3/27,6469.79834,-0.037413377,,,
2020/3/28,6242.193848,-0.035813241,,,
2020/3/29,5922.042969,-0.052650213,,,
2020/3/30,6429.841797,0.082268449,,,
2020/3/31,6438.644531,0.001368107,,,
2020/4/1,6606.776367,0.025777803,,,
2020/4/2,6793.624512,0.027888756,,,
2020/4/3,6733.387207,-0.008906284,,,
2020/4/4,6867.527344,0.019725804,,,
2020/4/5,6791.129395,-0.011186861,,,
2020/4/6,7271.78125,0.068384015,,,
2020/4/7,7176.414551,-0.013201383,,,
2020/4/8,7334.098633,0.021734626,,,
2020/4/9,7302.089355,-0.004373998,,,
2020/4/10,6865.493164,-0.061652646,,,
2020/4/11,6859.083008,-0.000934114,,,
2020/4/12,6971.091797,0.016198094,,,
2020/4/13,6845.037598,-0.018247903,,,
2020/4/14,6842.427734,-0.000381351,,,
2020/4/15,6642.109863,-0.029712937,,,
2020/4/16,7116.804199,0.069029113,,,
2020/4/17,7096.18457,-0.002901521,,,
2020/4/18,7257.665039,0.022500902,,,
2020/4/19,7189.424805,-0.009446988,,,
2020/4/20,6881.958496,-0.043707893,,,
2020/4/21,6880.323242,-0.000237643,,,
2020/4/22,7117.20752,0.033849813,,,
2020/4/23,7429.724609,0.042973347,,,
2020/4/24,7550.900879,0.016178085,,,
2020/4/25,7569.936035,0.00251774,,,
2020/4/26,7679.867188,0.014417636,,,
2020/4/27,7795.601074,0.014957356,,,
2020/4/28,7807.058594,0.001468663,,,
2020/4/29,8801.038086,0.119841406,,,
2020/4/30,8658.553711,-0.016321978,,,
2020/5/1,8864.766602,0.02353691,,,
2020/5/2,8988.59668,0.013872127,,,
2020/5/3,8897.46875,-0.010189912,,,
2020/5/4,8912.654297,0.001705272,,,
2020/5/5,9003.070313,0.010093567,,,
2020/5/6,9268.761719,0.029084126,,,
2020/5/7,9951.518555,0.071075367,,,
2020/5/8,9842.666016,-0.010998547,,,
2020/5/9,9593.896484,-0.025599498,,,
2020/5/10,8756.430664,-0.09133875,,,
2020/5/11,8601.795898,-0.017817357,,,
2020/5/12,8804.477539,0.023289397,,,
2020/5/13,9269.987305,0.051521607,,,
2020/5/14,9733.72168,0.048814308,,,
2020/5/15,9328.197266,-0.042554541,,,
2020/5/16,9377.013672,0.005219563,,,
2020/5/17,9670.739258,0.030843415,,,
2020/5/18,9726.575195,0.005757095,,,
2020/5/19,9729.038086,0.000253181,,,
2020/5/20,9522.981445,-0.021407054,,,
2020/5/21,9081.761719,-0.047439781,,,
2020/5/22,9182.577148,0.011039705,,,
2020/5/23,9209.287109,0.002904543,,,
2020/5/24,8790.368164,-0.046555848,,,
2020/5/25,8906.93457,0.013173543,,,
2020/5/26,8835.052734,-0.008103064,,,
2020/5/27,9181.017578,0.038410971,,,
2020/5/28,9525.750977,0.036860715,,,
2020/5/29,9439.124023,-0.009135579,,,
2020/5/30,9700.414063,0.02730539,,,
2020/5/31,9461.058594,-0.024984293,,,
2020/6/1,10167.26856,0.071989317,,,
2020/6/2,9529.803711,-0.064749475,,,
2020/6/3,9656.717773,0.013229695,,,
2020/6/4,9800.636719,0.014793539,,,
2020/6/5,9665.533203,-0.013881075,,,
2020/6/6,9653.679688,-0.001227122,,,
2020/6/7,9758.852539,0.010835668,,,
2020/6/8,9771.489258,0.00129406,,,
2020/6/9,9795.700195,0.002474648,,,
2020/6/10,9870.094727,0.007565917,,,
2020/6/11,9321.78125,-0.057155719,,,
2020/6/12,9480.84375,0.016919584,,,
2020/6/13,9475.277344,-0.000587294,,,
2020/6/14,9386.788086,-0.009382844,,,
2020/6/15,9450.702148,0.006785862,,,
2020/6/16,9538.024414,0.009197339,,,
2020/6/17,9480.254883,-0.006075177,,,
2020/6/18,9411.84082,-0.007242644,,,
2020/6/19,9288.018555,-0.013243316,,,
2020/6/20,9332.34082,0.004760633,,,
2020/6/21,9303.629883,-0.003081241,,,
2020/6/22,9648.717773,0.036420399,,,
2020/6/23,9629.658203,-0.001977301,,,
2020/6/24,9313.610352,-0.033370923,,,
2020/6/25,9264.813477,-0.005253081,,,
2020/6/26,9162.917969,-0.011059044,,,
2020/6/27,9045.390625,-0.012909379,,,
2020/6/28,9143.582031,0.010796911,,,
2020/6/29,9190.854492,0.005156697,,,
2020/6/30,9137.993164,-0.005768118,,,
2020/7/1,9228.325195,0.009836785,,,
2020/7/2,9123.410156,-0.011433925,,,
2020/7/3,9087.303711,-0.003965412,,,
2020/7/4,9132.488281,0.004959954,,,
2020/7/5,9073.942383,-0.006431365,,,
2020/7/6,9375.474609,0.032690364,,,
2020/7/7,9252.277344,-0.013227475,,,
2020/7/8,9428.333008,0.018849585,,,
2020/7/9,9277.967773,-0.016076773,,,
2020/7/10,9278.807617,9.05E-05,,,
2020/7/11,9240.34668,-0.004153645,,,
2020/7/12,9276.5,0.003904916,,,
2020/7/13,9243.614258,-0.003551358,,,
2020/7/14,9243.213867,-4.33E-05,,,
2020/7/15,9192.836914,-0.005465062,,,
2020/7/16,9132.227539,-0.006614939,,,
2020/7/17,9151.392578,0.002096417,,,
2020/7/18,9159.040039,0.000835312,,,
2020/7/19,9185.817383,0.002919332,,,
2020/7/20,9164.231445,-0.002352686,,,
2020/7/21,9374.887695,0.022726572,,,
2020/7/22,9525.363281,0.015923467,,,
2020/7/23,9581.072266,0.005831453,,,
2020/7/24,9536.892578,-0.004621806,,,
2020/7/25,9677.113281,0.014595935,,,
2020/7/26,9905.166992,0.023292897,,,
2020/7/27,10990.87305,0.104008666,,,
2020/7/28,10912.82324,-0.007126664,,,
2020/7/29,11100.46777,0.017048707,,,
2020/7/30,11111.21387,0.000967608,,,
2020/7/31,11323.4668,0.018922423,,,
2020/8/1,11759.59277,0.037792033,,,
2020/8/2,11053.61426,-0.061911857,,,
2020/8/3,11246.34863,0.017286053,,,
2020/8/4,11205.89258,-0.003603747,,,
2020/8/5,11747.02246,0.047160038,,,
2020/8/6,11779.77344,0.002784145,,,
2020/8/7,11601.47266,-0.015251902,,,
2020/8/8,11754.0459,0.01306547,,,
2020/8/9,11675.73926,-0.006684392,,,
2020/8/10,11878.11133,0.017184201,,,
2020/8/11,11410.52539,-0.040161113,,,
2020/8/12,11584.93457,0.015169301,,,
2020/8/13,11784.1377,0.017048854,,,
2020/8/14,11768.87109,-0.001296362,,,
2020/8/15,11865.69824,0.008193734,,,
2020/8/16,11892.80371,0.00228175,,,
2020/8/17,12254.40234,0.02995176,,,
2020/8/18,11991.2334,-0.021709414,,,
2020/8/19,11758.2832,-0.019617887,,,
2020/8/20,11878.37207,0.010161328,,,
2020/8/21,11592.48926,-0.024361863,,,
2020/8/22,11681.8252,0.007676821,,,
2020/8/23,11664.84766,-0.001454387,,,
2020/8/24,11774.5957,0.009364458,,,
2020/8/25,11366.13477,-0.035306004,,,
2020/8/26,11488.36328,0.010696334,,,
2020/8/27,11323.39746,-0.014463478,,,
2020/8/28,11542.5,0.019164719,,,
2020/8/29,11506.86523,-0.003092042,,,
2020/8/30,11711.50586,0.017627932,,,
2020/8/31,11680.82031,-0.002623558,,,
2020/9/1,11970.47852,0.024495288,,,
2020/9/2,11414.03418,-0.047599829,,,
2020/9/3,10245.29688,-0.108024907,,,
2020/9/4,10511.81348,0.025680959,,,
2020/9/5,10169.56738,-0.033100048,,,
2020/9/6,10280.35156,0.010834788,,,
2020/9/7,10369.56348,0.008640469,,,
2020/9/8,10131.5166,-0.023223906,,,
2020/9/9,10242.34766,0.010879836,,,
2020/9/10,10363.13867,0.011724294,,,
2020/9/11,10400.91504,0.003638636,,,
2020/9/12,10442.1709,0.003958715,,,
2020/9/13,10323.75586,-0.011404868,,,
2020/9/14,10680.83789,0.034003651,,,
2020/9/15,10796.95117,0.010812511,,,
2020/9/16,10974.90527,0.016347532,,,
2020/9/17,10948.99023,-0.002364092,,,
2020/9/18,10944.58594,-0.000402336,,,
2020/9/19,11094.34668,0.013590771,,,
2020/9/20,10938.27148,-0.014167886,,,
2020/9/21,10462.25977,-0.04449331,,,
2020/9/22,10538.45996,0.007256944,,,
2020/9/23,10246.18652,-0.028125829,,,
2020/9/24,10760.06641,0.048936137,,,
2020/9/25,10692.7168,-0.00627889,,,
2020/9/26,10750.72363,0.00541023,,,
2020/9/27,10775.26953,0.002280583,,,
2020/9/28,10709.65234,-0.006108227,,,
2020/9/29,10844.64063,0.012525584,,,
2020/9/30,10784.49121,-0.005561904,,,
2020/10/1,10619.45215,-0.015421675,,,
2020/10/2,10575.97461,-0.004102545,,,
2020/10/3,10549.3291,-0.002522617,,,
2020/10/4,10669.58301,0.011334718,,,
2020/10/5,10793.33984,0.011532278,,,
2020/10/6,10604.40625,-0.017659664,,,
2020/10/7,10668.96875,0.006069812,,,
2020/10/8,10915.68555,0.022861385,,,
2020/10/9,11064.45801,0.013537194,,,
2020/10/10,11296.36133,0.020742678,,,
2020/10/11,11384.18164,0.007744149,,,
2020/10/12,11555.36328,0.014924866,,,
2020/10/13,11425.89941,-0.011267026,,,
2020/10/14,11429.50684,0.000315674,,,
2020/10/15,11495.34961,0.005744241,,,
2020/10/16,11322.12305,-0.015183968,,,
2020/10/17,11358.10156,0.003172679,,,
2020/10/18,11483.35938,0.010967694,,,
2020/10/19,11742.03711,0.022276341,,,
2020/10/20,11916.33496,0.014734826,,,
2020/10/21,12823.68945,0.073384054,,,
2020/10/22,12965.8916,0.011027988,,,
2020/10/23,12931.53906,-0.002652971,,,
2020/10/24,13108.0625,0.013558283,,,
2020/10/25,13031.17383,-0.005883025,,,
2020/10/26,13075.24805,0.003376507,,,
2020/10/27,13654.21875,0.043327559,,,
2020/10/28,13271.28516,-0.028445849,,,
2020/10/29,13437.88281,0.012475103,,,
2020/10/30,13546.52246,0.008052076,,,
2020/10/31,13780.99512,0.017160608,,,
2020/11/1,13737.10938,-0.003189593,,,
2020/11/2,13550.48926,-0.01367823,,,
2020/11/3,13950.30078,0.029078415,,,
2020/11/4,14133.70703,0.013061445,,,
2020/11/5,15579.84863,0.097415811,,,
2020/11/6,15565.88086,-0.00089693,,,
2020/11/7,14833.75391,-0.048176141,,,
2020/11/8,15479.56738,0.042615667,,,
2020/11/9,15332.31543,-0.0095582,,,
2020/11/10,15290.90234,-0.002704687,,,
2020/11/11,15701.33984,0.026488016,,,
2020/11/12,16276.34375,0.035966701,,,
2020/11/13,16317.80859,0.002544313,,,
2020/11/14,16068.13867,-0.015418716,,,
2020/11/15,15955.58789,-0.007029241,,,
2020/11/16,16716.11133,0.046563899,,,
2020/11/17,17645.40625,0.054102476,,,
2020/11/18,17804.00586,0.008948,,,
2020/11/19,17817.08984,0.00073462,,,
2020/11/20,18621.31445,0.044148763,,,
2020/11/21,18642.23242,0.001122704,,,
2020/11/22,18370.00195,-0.014710562,,,
2020/11/23,18364.12109,-0.000320185,,,
2020/11/24,19107.46484,0.039680268,,,
2020/11/25,18732.12109,-0.019839332,,,
2020/11/26,17150.62305,-0.088205253,,,
2020/11/27,17108.40234,-0.002464795,,,
2020/11/28,17717.41406,0.034978293,,,
2020/11/29,18177.48438,0.025635705,,,
2020/11/30,19625.83594,0.076663152,,,
2020/12/1,18802.99805,-0.042830531,,,
2020/12/2,19201.0918,0.020950814,,,
2020/12/3,19445.39844,0.012643316,,,
2020/12/4,18699.76563,-0.039099467,,,
2020/12/5,19154.23047,0.024012613,,,
2020/12/6,19345.12109,0.009916644,,,
2020/12/7,19191.63086,-0.007965956,,,
2020/12/8,18321.14453,-0.04641846,,,
2020/12/9,18553.91602,0.012625041,,,
2020/12/10,18264.99219,-0.01569464,,,
2020/12/11,18058.9043,-0.011347356,,,
2020/12/12,18803.65625,0.040412456,,,
2020/12/13,19142.38281,0.01785354,,,
2020/12/14,19246.64453,0.005431863,,,
2020/12/15,19417.07617,0.008816158,,,
2020/12/16,21310.59766,0.093051598,,,
2020/12/17,22805.16211,0.067782427,,,
2020/12/18,23137.96094,0.014487681,,,
2020/12/19,23869.83203,0.031140804,,,
2020/12/20,23477.29492,-0.016581623,,,
2020/12/21,22803.08203,-0.029138077,,,
2020/12/22,23783.0293,0.042076568,,,
2020/12/23,23241.3457,-0.023039437,,,
2020/12/24,23735.94922,0.021057909,,,
2020/12/25,24664.79102,0.038386018,,,
2020/12/26,26437.03711,0.069389186,,,
2020/12/27,26272.29492,-0.006250989,,,
2020/12/28,27084.80859,0.030458043,,,
2020/12/29,27362.4375,0.010198177,,,
2020/12/30,28840.95313,0.052625182,,,
2020/12/31,29001.7207,0.005558802,,,
2021/1/1,29374.15234,0.012759953,,,
2021/1/2,32127.26758,0.089590011,,,
2021/1/3,32782.02344,0.020175172,,,
2021/1/4,31971.91406,-0.025022468,,,
2021/1/5,33992.42969,0.061280012,,,
2021/1/6,36824.36328,0.080021828,,,
2021/1/7,39371.04297,0.066870924,,,
2021/1/8,40797.60938,0.03559289,,,
2021/1/9,40254.54688,-0.013400523,,,
2021/1/10,38356.44141,-0.048300486,,,
2021/1/11,35566.65625,-0.075513901,,,
2021/1/12,33922.96094,-0.047316478,,,
2021/1/13,37316.35938,0.095339721,,,
2021/1/14,39187.32813,0.048921613,,,
2021/1/15,36825.36719,-0.062166499,,,
2021/1/16,36178.14063,-0.017731847,,,
2021/1/17,35791.27734,-0.010750872,,,
2021/1/18,36630.07422,0.023165389,,,
2021/1/19,36069.80469,-0.015413523,,,
2021/1/20,35547.75,-0.014579217,,,
2021/1/21,30825.69922,-0.142528131,,,
2021/1/22,33005.76172,0.068333411,,,
2021/1/23,32067.64258,-0.028834641,,,
2021/1/24,32289.37891,0.006890847,,,
2021/1/25,32366.39258,0.002382269,,,
2021/1/26,32569.84961,0.006266383,,,
2021/1/27,30432.54688,-0.067874345,,,
2021/1/28,33466.09766,0.095020259,,,
2021/1/29,34316.38672,0.025090071,,,
2021/1/30,34269.52344,-0.001366557,,,
2021/1/31,33114.35938,-0.034289423,,,
2021/2/1,33537.17578,0.012687542,,,
2021/2/2,35510.28906,0.057167939,,,
2021/2/3,37472.08984,0.053773898,,,
2021/2/4,36926.06641,-0.014678677,,,
2021/2/5,38144.30859,0.032458853,,,
2021/2/6,39266.01172,0.028982741,,,
2021/2/7,38903.44141,-0.009276588,,,
2021/2/8,46196.46484,0.171820562,,,
2021/2/9,46481.10547,0.006142619,,,
2021/2/10,44918.18359,-0.034203204,,,
2021/2/11,47909.33203,0.064467616,,,
2021/2/12,47504.85156,-0.008478465,,,
2021/2/13,47105.51563,-0.008441745,,,
2021/2/14,48717.28906,0.03364388,,,
2021/2/15,47945.05859,-0.015978236,,,
2021/2/16,49199.87109,0.025835261,,,
2021/2/17,52149.00781,0.058214152,,,
2021/2/18,51679.79688,-0.009038226,,,
2021/2/19,55888.13281,0.078285135,,,
2021/2/20,56099.51953,0.003775184,,,
2021/2/21,57539.94531,0.02535216,,,
2021/2/22,54207.32031,-0.059663447,,,
2021/2/23,48824.42578,-0.104585244,,,
2021/2/24,49705.33203,0.017881496,,,
2021/2/25,47093.85156,-0.053969759,,,
2021/2/26,46339.76172,-0.016142075,,,
2021/2/27,46188.45313,-0.003270542,,,
2021/2/28,45137.76953,-0.023010477,,,
2021/3/1,49631.24219,0.09490116,,,
2021/3/2,48378.98828,-0.025554925,,,
2021/3/3,50538.24219,0.043664728,,,
2021/3/4,48561.16797,-0.039906122,,,
2021/3/5,48927.30469,0.00751142,,,
2021/3/6,48912.38281,-0.000305027,,,
2021/3/7,51206.69141,0.045839623,,,
2021/3/8,52246.52344,0.020103136,,,
2021/3/9,54824.11719,0.04815684,,,
2021/3/10,56008.55078,0.02137418,,,
2021/3/11,57805.12109,0.031573,,,
2021/3/12,57332.08984,-0.008216873,,,
2021/3/13,61243.08594,0.065990461,,,
2021/3/14,59302.31641,-0.032202593,,,
2021/3/15,55907.19922,-0.058955208,,,
2021/3/16,56804.90234,0.015929471,,,
2021/3/17,58870.89453,0.035724187,,,
2021/3/18,57858.92188,-0.017339152,,,
2021/3/19,58346.65234,0.008394319,,,
2021/3/20,58313.64453,-0.000565879,,,
2021/3/21,57523.42188,-0.013643904,,,
2021/3/22,54529.14453,-0.053456881,,,
2021/3/23,54738.94531,0.003840115,,,
2021/3/24,52774.26563,-0.036551758,,,
2021/3/25,51704.16016,-0.020485433,,,
2021/3/26,55137.3125,0.064288419,,,
2021/3/27,55973.51172,0.015051909,,,
2021/3/28,55950.74609,-0.000406804,,,
2021/3/29,57750.19922,0.031655029,,,
2021/3/30,58917.69141,0.02001461,,,
2021/3/31,58918.83203,1.94E-05,,,
2021/4/1,59095.80859,0.002999233,,,
2021/4/2,59384.3125,0.004870091,,,
2021/4/3,57603.89063,-0.030439981,,,
2021/4/4,58758.55469,0.019846643,,,
2021/4/5,59057.87891,0.005081207,,,
2021/4/6,58192.35938,-0.014763898,,,
2021/4/7,56048.9375,-0.037528871,,,
2021/4/8,58323.95313,0.039787676,,,
2021/4/9,58245.00391,-0.00135455,,,
2021/4/10,59793.23438,0.026234198,,,
2021/4/11,60204.96484,0.006862304,,,
2021/4/12,59893.45313,-0.005187619,,,
2021/4/13,63503.45703,0.058527143,,,
2021/4/14,63109.69531,-0.006219938,,,
2021/4/15,63314.01172,0.003232251,,,
2021/4/16,61572.78906,-0.027886622,,,
2021/4/17,60683.82031,-0.014542926,,,
2021/4/18,56216.18359,-0.076472431,,,
2021/4/19,55724.26563,-0.008788979,,,
2021/4/20,56473.03125,0.0133475,,,
2021/4/21,53906.08984,-0.046519746,,,
2021/4/22,51762.27344,-0.040581884,,,
2021/4/23,51093.65234,-0.013001303,,,
2021/4/24,50050.86719,-0.020620437,,,
2021/4/25,49004.25391,-0.021132723,,,
2021/4/26,54021.75391,0.097479707,,,
2021/4/27,55033.11719,0.018548319,,,
2021/4/28,54824.70313,-0.003794255,,,
2021/4/29,53555.10938,-0.023429674,,,
2021/4/30,57750.17578,0.075415188,,,
2021/5/1,57828.05078,0.001347572,,,
2021/5/2,56631.07813,-0.020916047,,,
2021/5/3,57200.29297,0.010001102,,,
2021/5/4,53333.53906,-0.069993636,,,
2021/5/5,57424.00781,0.073897086,,,
2021/5/6,56396.51563,-0.018055093,,,
2021/5/7,57356.40234,0.016877097,,,
2021/5/8,58803.77734,0.02492162,,,
2021/5/9,58232.31641,-0.009765628,,,
2021/5/10,55859.79688,-0.041595541,,,
2021/5/11,56704.57422,0.015009957,,,
2021/5/12,49150.53516,-0.142967147,,,
2021/5/13,49716.19141,0.011442928,,,
2021/5/14,49880.53516,0.003300187,,,
2021/5/15,46760.1875,-0.064598703,,,
2021/5/16,46456.05859,-0.006525257,,,
2021/5/17,43537.51172,-0.064883984,,,
2021/5/18,42909.40234,-0.014531934,,,
2021/5/19,37002.44141,-0.148107076,,,
2021/5/20,40782.73828,0.097275016,,,
2021/5/21,37304.69141,-0.089139817,,,
2021/5/22,37536.63281,0.006198237,,,
2021/5/23,34770.58203,-0.076545646,,,
2021/5/24,38705.98047,0.107222437,,,
2021/5/25,38402.22266,-0.007878783,,,
2021/5/26,39294.19922,0.022961566,,,
2021/5/27,38436.96875,-0.022057181,,,
2021/5/28,35697.60547,-0.073936111,,,
