Close,log return,,,
32457.2951,0.00589999,,,
32026.59042,-0.01335872,,,
33281.58821,0.038437829,,,
35703.67627,0.070249323,,,
35811.50975,0.003015683,,,
37313.66925,0.041090384,,,
36204.08163,-0.030187863,,,
36856.0499,0.017847917,,,
36553.65197,-0.008238683,,,
35600,-0.02643546,,,
36281.90409,0.018973469,,,
36602.1123,0.008786845,,,
36818.95737,0.005906907,,,
36973.81803,0.004197183,,,
36928.94581,-0.001214359,,,
37008.07303,0.002140396,,,
36757.97639,-0.006780832,,,
36965.39072,0.005626842,,,
37458.7254,0.013257582,,,
37807.07783,0.009256659,,,
37268.99427,-0.014334601,,,
37380.52348,0.002988078,,,
37636.66742,0.006828967,,,
38078.83646,0.011679882,,,
38038.91454,-0.001048952,,,
38078.09649,0.001029519,,,
36650.18721,-0.038220685,,,
37074.98434,0.011523929,,,
37438.67628,0.009761829,,,
37180.85952,-0.006910195,,,
37100.61059,-0.002160672,,,
37075.94687,-0.000665,,,
37347.41081,0.00729516,,,
37007.60832,-0.009140065,,,
36627.6623,-0.010319766,,,
36000,-0.017284817,,,
35977.89296,-0.000614273,,,
36100.25948,0.003395388,,,
35997.83416,-0.002841279,,,
35712,-0.007972008,,,
35290.70038,-0.011867283,,,
35038.94083,-0.007159446,,,
34947,-0.00262741,,,
35203.24153,0.007305539,,,
35076.70862,-0.003600829,,,
34490.51375,-0.016853016,,,
34063.4553,-0.012459205,,,
34291.49429,0.006672226,,,
34070.99849,-0.006450805,,,
34595.03569,0.015263656,,,
34659.99168,0.00187585,,,
34565.39301,-0.002733065,,,
34195.96325,-0.010745376,,,
34715.99875,0.015093036,,,
34447.75651,-0.007756767,,,
34613.71418,0.004806095,,,
35288.22865,0.019299475,,,
34954.91153,-0.009490453,,,
34800,-0.004441602,,,
34462.33585,-0.009750374,,,
34158.19501,-0.008864485,,,
34090,-0.001998442,,,
34005,-0.002496514,,,
34258.12206,0.007416104,,,
34720.34397,0.01340212,,,
34722.86698,7.2664E-05,,,
34451.01828,-0.007859906,,,
34276.4996,-0.005078579,,,
34701.6562,0.012327438,,,
34759.87859,0.001676393,,,
34293.54666,-0.013506615,,,
34100,-0.005659808,,,
34026.95451,-0.002144394,,,
34350,0.009449028,,,
34197.37644,-0.00445309,,,
33852.01044,-0.010150538,,,
33675.14591,-0.005238335,,,
33398.33007,-0.008254154,,,
33261.29666,-0.004111442,,,
33278.19587,0.000507945,,,
33390,0.00335405,,,
33479.36353,0.002672781,,,
33600,0.003596832,,,
33501.1829,-0.002945318,,,
33488.39354,-0.000381831,,,
33552.06064,0.001899364,,,
33796.85734,0.007269539,,,
33524,-0.00810622,,,
33169.2774,-0.010637532,,,
33468.55093,0.008982152,,,
33325.74755,-0.004275922,,,
33818.41299,0.014675119,,,
33683.73035,-0.003990475,,,
33803.87574,0.003560521,,,
33509.95175,-0.008733001,,,
34061.67025,0.016330251,,,
34232.6517,0.005007204,,,
34230.5625,-6.10313E-05,,,
34036.60258,-0.005682393,,,
33884.5028,-0.004478727,,,
34291.43671,0.011937899,,,
34123.44767,-0.004910901,,,
34188.73932,0.001911567,,,
34265,0.002228095,,,
33982.97133,-0.008264869,,,
34031.7167,0.001433378,,,
34258.35305,0.006637486,,,
34306.57474,0.0014066,,,
34100.44297,-0.006026645,,,
34184.36904,0.002458119,,,
33809.16284,-0.011036638,,,
33630.867,-0.00528755,,,
33748.03908,0.003478008,,,
33505.02634,-0.007226847,,,
33671.08379,0.004943954,,,
33759.4662,0.002621437,,,
33766.26562,0.000201387,,,
33911.46543,0.004290925,,,
33814.97435,-0.002849438,,,
34227.10804,0.012114231,,,
34212.17907,-0.000436269,,,
34140.69016,-0.002091761,,,
34097.36861,-0.001269718,,,
34234.62215,0.004017261,,,
34082.08083,-0.004465718,,,
34222.67486,0.004116675,,,
34324.53017,0.002971832,,,
34230.72405,-0.002736659,,,
33735.59905,-0.014569973,,,
33550.72272,-0.005495227,,,
33860.97202,0.009204678,,,
33950.05009,0.002627246,,,
34095.70506,0.004281096,,,
34172.91794,0.002262032,,,
34113.16892,-0.001749962,,,
34248.49909,0.003959247,,,
34218.39713,-0.000879314,,,
34263.06896,0.00130464,,,
34183.33867,-0.002329715,,,
34338.30457,0.00452313,,,
34347.04046,0.000254374,,,
34125.53801,-0.006469838,,,
34238.82908,0.003314334,,,
34322.99026,0.002455047,,,
34348.99692,0.000757417,,,
34412.84135,0.001856973,,,
34270.9779,-0.004130919,,,
34132.91315,-0.004036757,,,
34157.71822,0.000726456,,,
34230.4712,0.002127648,,,
34349.18456,0.003462061,,,
34667.1687,0.009214813,,,
34689,0.000629542,,,
34574.4608,-0.003307351,,,
34615.56407,0.001188127,,,
34549.62146,-0.001906816,,,
34388.79814,-0.004665718,,,
34318.76314,-0.002038641,,,
34329.05835,0.000299943,,,
34291.45732,-0.001095912,,,
34235.67876,-0.001627927,,,
34105.42799,-0.003811789,,,
33957.52587,-0.004346046,,,
34077.24144,0.00351925,,,
34055.11732,-0.000649445,,,
34102.07716,0.001377986,,,
34112.04659,0.000292298,,,
34193.62957,0.002388762,,,
34086.16371,-0.003147811,,,
33881.3532,-0.006026735,,,
33757.7625,-0.003654419,,,
33764.48919,0.000199244,,,
33933.75687,0.005000662,,,
33969.69619,0.001058542,,,
34028.13647,0.001718887,,,
33935.10609,-0.002737669,,,
34033.0899,0.002883227,,,
33936.65863,-0.002837478,,,
33887.13724,-0.001460295,,,
34027.30146,0.004127677,,,
33936.02653,-0.002686007,,,
33824.69138,-0.00328613,,,
33692.16957,-0.003925597,,,
33755.70454,0.001883973,,,
33831.89933,0.002254698,,,
33800.37131,-0.000932337,,,
33754.33526,-0.001362927,,,
33665.22586,-0.00264343,,,
33772.297,0.00317542,,,
33789.46467,0.000508207,,,
33718.19051,-0.002111588,,,
33577.367,-0.004185231,,,
33761.61653,0.005472313,,,
33739.69316,-0.000649569,,,
33666.99293,-0.002157064,,,
33580.85761,-0.002561729,,,
33652.4644,0.002130099,,,
33529.7,-0.003654676,,,
33472.27403,-0.001714158,,,
33320.51549,-0.004544167,,,
33585.09018,0.007908936,,,
33600,0.000443843,,,
33618.11688,0.000539047,,,
33654.36687,0.001077707,,,
33628.33746,-0.000773733,,,
33654.83181,0.000787548,,,
33589.83743,-0.001933072,,,
33564.3497,-0.000759081,,,
33421.03042,-0.004279128,,,
33931.7764,0.015166577,,,
34144.82954,0.006259238,,,
33960.65395,-0.005408552,,,
33818.3144,-0.004200116,,,
33823.3583,0.000149136,,,
33678.87534,-0.004280841,,,
33689.30419,0.000309608,,,
33589.60999,-0.002963611,,,
33555.06621,-0.001028936,,,
33420.80401,-0.004009276,,,
33348.17087,-0.002175656,,,
33200,-0.004453049,,,
33069.90373,-0.00392626,,,
32779.37125,-0.008824224,,,
32899.45153,0.003656595,,,
32934.78986,0.001073555,,,
32934.1806,-1.84993E-05,,,
32968.9934,0.001056483,,,
32904.64,-0.001953845,,,
32877.36028,-0.000829398,,,
32933.29803,0.001699961,,,
32791.04796,-0.004328694,,,
32317.80878,-0.014537116,,,
32466.0771,0.004577329,,,
32549.04494,0.002552264,,,
32669.19252,0.003684482,,,
32480.06797,-0.005805901,,,
32802.60277,0.009881257,,,
32645,-0.00481616,,,
32770.65807,0.003841839,,,
32807.57305,0.00112583,,,
32564.29675,-0.007442878,,,
32793.30798,0.007007973,,,
32887.77607,0.002876571,,,
32852.44782,-0.001074784,,,
32771.31072,-0.002472798,,,
32759.9697,-0.000346125,,,
32613.2834,-0.004487663,,,
32575.65461,-0.001154453,,,
32723.8864,0.004540064,,,
32886.62278,0.00496069,,,
33040.97144,0.004682377,,,
32965.4581,-0.002288061,,,
33034.31941,0.002086714,,,
33138.85323,0.003159404,,,
33090.2131,-0.001468846,,,
33103.96424,0.000415479,,,
32574.32192,-0.016128734,,,
32413.59831,-0.004946271,,,
32579.44632,0.005103573,,,
32546.0729,-0.001024895,,,
32649.07519,0.003159817,,,
32922.24767,0.00833212,,,
33455.54136,0.016068784,,,
33409.24809,-0.001384683,,,
33424.09825,0.000444394,,,
33539.99662,0.003461511,,,
33502.93696,-0.00110555,,,
33670.97922,0.00500321,,,
33590.53644,-0.002391942,,,
33542.16524,-0.001441063,,,
33661.73018,0.003558278,,,
33564.97351,-0.002878521,,,
33689.2523,0.003695795,,,
33727.71269,0.001140971,,,
33618.13714,-0.003254117,,,
33548.94144,-0.002060406,,,
33569.98248,0.000626978,,,
33560.84562,-0.000272211,,,
33643.92095,0.002472306,,,
33766.06514,0.003623924,,,
33841.8495,0.002241879,,,
33877.46133,0.001051748,,,
33845.97449,-0.000929866,,,
33532.61273,-0.009301591,,,
33609.30211,0.002284398,,,
33622.62117,0.000396212,,,
33728.55035,0.003145581,,,
33795.34821,0.001978496,,,
33766.30249,-0.000859829,,,
33689.50415,-0.002276998,,,
33858.98957,0.005018196,,,
34468.84765,0.017851415,,,
34579.55594,0.003206689,,,
34370.90891,-0.006052103,,,
34355.87281,-0.000437561,,,
34355.28243,-1.71847E-05,,,
34226.28685,-0.003761819,,,
34425.96256,0.005817035,,,
34114.04676,-0.009101777,,,
34153.68992,0.001161403,,,
34074.32314,-0.002326517,,,
34093.36825,0.000558772,,,
34226.68001,0.003902571,,,
34178.17423,-0.001418197,,,
34298.39357,0.003511258,,,
34047.70496,-0.00733589,,,
33932.56113,-0.00338757,,,
33747.14888,-0.005479123,,,
33969.27174,0.006560408,,,
33811.59585,-0.004652528,,,
33927.30361,0.00341629,,,
33691.9137,-0.006962248,,,
33454.61364,-0.007068155,,,
33712.69379,0.007684733,,,
33732.67563,0.000592534,,,
33528.6452,-0.006066817,,,
33468.64594,-0.001791096,,,
33544.21975,0.002255503,,,
33570.40064,0.000780184,,,
33187.15235,-0.011481922,,,
33341.48607,0.004639626,,,
33395,0.001603739,,,
33499.69541,0.003130158,,,
33445.23674,-0.001626969,,,
33489.73081,0.001329472,,,
33565.67968,0.002265258,,,
33627.33996,0.001835318,,,
33998.69011,0.010982572,,,
33860.08584,-0.004085086,,,
33858.34954,-5.12801E-05,,,
33808.93645,-0.001460472,,,
33733.58953,-0.002231097,,,
33833.03552,0.002943645,,,
33854.4,0.000631269,,,
33950,0.002819878,,,
33832.43089,-0.003469018,,,
33934.13914,0.003001726,,,
33877.55102,-0.001668979,,,
33812.82816,-0.001912321,,,
33846.27644,0.00098873,,,
33833.50494,-0.00037741,,,
33810.73233,-0.000673305,,,
33645.28687,-0.004905294,,,
33659.68813,0.00042794,,,
33710.84443,0.001518655,,,
33693.63951,-0.000510498,,,
33594.9716,-0.00293268,,,
33536.26325,-0.001749063,,,
33695.6,0.004739927,,,
33663.31126,-0.000958707,,,
33455.21673,-0.006200827,,,
33537.99227,0.002471163,,,
33863.01229,0.009644442,,,
34004.74768,0.004176817,,,
33848.02537,-0.00461949,,,
33773.58177,-0.002201771,,,
33668.699,-0.0031103,,,
33597.46577,-0.002117952,,,
33565.52953,-0.000951007,,,
33753.51793,0.005585013,,,
33666.25698,-0.002588587,,,
33633.99375,-0.000958785,,,
33748.91196,0.003410904,,,
33648.47166,-0.002980542,,,
33637.66332,-0.000321265,,,
33666.19733,0.000847916,,,
33656.76528,-0.000280203,,,
33564.48652,-0.002745525,,,
33610.49971,0.00136995,,,
33886.28531,0.00817186,,,
33848.20148,-0.001124503,,,
33873.86182,0.000757813,,,
33838.18609,-0.001053748,,,
33832.15705,-0.000178189,,,
33937.01245,0.00309449,,,
33968.12291,0.000916292,,,
33987.60826,0.000573472,,,
33995.72079,0.000238662,,,
34181.73197,0.005456691,,,
34283.0578,0.002959942,,,
34195.62762,-0.002553502,,,
34162.75931,-0.000961647,,,
34275.96521,0.003308244,,,
34246,-0.000874616,,,
34393.72262,0.004304296,,,
34244.89796,-0.004336477,,,
34221,-0.000698098,,,
34653.26732,0.012552525,,,
35290.73481,0.018228443,,,
35216.5227,-0.002105092,,,
35281.72798,0.001849842,,,
35303.62065,0.000620318,,,
35168.13689,-0.003845056,,,
35238.97376,0.002012208,,,
35150,-0.002528061,,,
35155,0.000142237,,,
35218.02159,0.001791073,,,
34879.32674,-0.009663632,,,
34913.19519,0.000970547,,,
34674.798,-0.006851703,,,
34847.14339,0.004958024,,,
34894.13938,0.001347724,,,
34881.81233,-0.000353332,,,
34780.9404,-0.00289601,,,
34931.22472,0.004311573,,,
34975,0.0012524,,,
34824.17139,-0.004321795,,,
34837.15795,0.000372848,,,
34801.16502,-0.00103371,,,
34577.88186,-0.006436639,,,
34721.32784,0.004139908,,,
34789.4316,0.001959518,,,
34841.61277,0.001498791,,,
34750,-0.00263287,,,
34662.96186,-0.002507837,,,
34696.05901,0.000954372,,,
34751.49052,0.001596357,,,
34867.20203,0.003324154,,,
35018.92685,0.004342065,,,
34944.83933,-0.002117884,,,
34882.58859,-0.001782989,,,
34871.73691,-0.00031114,,,
34835.41546,-0.001042116,,,
34848.47357,0.000374781,,,
34874.33819,0.000741927,,,
34866.22643,-0.000232627,,,
34989.45758,0.003528168,,,
35293.97964,0.008665597,,,
35273.74948,-0.000573354,,,
35421.28561,0.004173881,,,
35417.60482,-0.00010392,,,
35742.3079,0.009126074,,,
35817.36051,0.002097624,,,
35628.43755,-0.00528858,,,
35581.89921,-0.001307067,,,
35790.36919,0.005841781,,,
35652.4829,-0.003860049,,,
35648.49993,-0.000111722,,,
35803.57995,0.004340819,,,
35655.77518,-0.004136757,,,
35627,-0.000807353,,,
35786.69397,0.00447237,,,
35568.85969,-0.00610562,,,
35591.83673,0.000645779,,,
35533.63256,-0.001636662,,,
35635.73455,0.00286927,,,
35657.6834,0.000615733,,,
35489.92213,-0.004715874,,,
35569.91189,0.002251336,,,
36195,0.017420879,,,
36188.37014,-0.000183187,,,
36144.71855,-0.001206961,,,
36131.63095,-0.000362154,,,
35986.09035,-0.004036201,,,
35947.31983,-0.001077956,,,
35879.62454,-0.001884956,,,
35900.34223,0.000577255,,,
35908.54031,0.000228331,,,
35967.74924,0.001647524,,,
35902.91157,-0.001804288,,,
36085.52102,0.005073311,,,
36144.68934,0.001638327,,,
36181.13104,0.001007709,,,
36405.69511,0.006187481,,,
36730.60192,0.008885026,,,
36659.54365,-0.001936453,,,
36608.06385,-0.001405254,,,
36578.65741,-0.0008036,,,
36565.39515,-0.000362634,,,
36463.55987,-0.002788903,,,
36415.87933,-0.001308477,,,
36453.64526,0.001036536,,,
36590.53814,0.003748226,,,
36608.97902,0.000503853,,,
36717.06195,0.002948012,,,
36511.54397,-0.005613067,,,
36495.55232,-0.000438085,,,
36513.94058,0.000503722,,,
36414.15814,-0.002736462,,,
36288.01018,-0.00347027,,,
35913.83931,-0.010364671,,,
36017.49407,0.00288205,,,
36036.09421,0.000516286,,,
36024.38218,-0.000325061,,,
35647.41259,-0.010519426,,,
35803.61632,0.004372337,,,
35819.9416,0.000455863,,,
35857,0.00103404,,,
35730.93939,-0.003521843,,,
35882.1086,0.004221841,,,
35864.30395,-0.000496322,,,
35982.51033,0.003290514,,,
36013.66434,0.000865435,,,
36044.3955,0.000852956,,,
36157.19434,0.003124555,,,
35965,-0.005329699,,,
36298.24915,0.009223264,,,
36171.38278,-0.003501232,,,
36202.56943,0.00086182,,,
36160.85334,-0.001152961,,,
36316.83017,0.00430414,,,
36622.1,0.008370609,,,
36614.1696,-0.00021657,,,
36533.27413,-0.002211848,,,
36601.55577,0.001867282,,,
36584.77973,-0.000458447,,,
36457.94613,-0.003472864,,,
36527.9303,0.001917746,,,
36587.82426,0.001638333,,,
36769.93094,0.004964902,,,
36792.90922,0.000624725,,,
36846.16925,0.001446516,,,
36851.6359,0.000148353,,,
36786.48342,-0.001769532,,,
36978.90275,0.005217075,,,
37159.51856,0.004872404,,,
37051.74823,-0.002904422,,,
37001,-0.001370597,,,
37005.7694,0.000128891,,,
37163.142,0.004243634,,,
36961.53315,-0.005439736,,,
37030.04941,0.001852002,,,
37061.22449,0.000841532,,,
37109.60274,0.001304509,,,
36919.35127,-0.005139932,,,
36895,-0.000659798,,,
36881.74786,-0.00035925,,,
36800,-0.002218946,,,
36773.81246,-0.000711871,,,
36816.26167,0.001153667,,,
36994.87521,0.004839754,,,
37056.9512,0.001676556,,,
37055.39278,-4.20556E-05,,,
37151.85764,0.002599878,,,
37387.38699,0.006319628,,,
37243.56728,-0.003854162,,,
37430.44476,0.005005165,,,
37376,-0.001455617,,,
37379.97965,0.00010647,,,
37276.60914,-0.002769229,,,
37466.32326,0.005076454,,,
37542.82978,0.002039926,,,
37478.74805,-0.001708355,,,
37633.95781,0.004132722,,,
37883.21671,0.006601407,,,
37995,0.002946389,,,
37818.92206,-0.004645011,,,
38041.50906,0.005868346,,,
38164.47302,0.00322715,,,
38036.07852,-0.003369913,,,
37959.43456,-0.002017066,,,
38134.61154,0.004604231,,,
37870.79601,-0.006942048,,,
37687.06898,-0.004863223,,,
37822.35762,0.003583361,,,
37882.50959,0.001589118,,,
37694.75889,-0.004968454,,,
37689.50222,-0.000139463,,,
37591.89601,-0.002593105,,,
37493.75654,-0.002614069,,,
37646.1296,0.004055723,,,
37638.31216,-0.000207677,,,
37662.26091,0.000636084,,,
37671.25073,0.000238667,,,
37674.91125,9.71656E-05,,,
37831.77618,0.004155,,,
37648.05414,-0.004868119,,,
37586.92768,-0.001624948,,,
37757.9336,0.004539293,,,
37995.95344,0.006284051,,,
38070.96938,0.001972367,,,
38089.44628,0.00048521,,,
37993.34507,-0.002526229,,,
37999.44551,0.000160553,,,
37870,-0.003412326,,,
37860.56055,-0.00024929,,,
38431.15997,0.014958637,,,
38668.93035,0.006167856,,,
38239.29231,-0.011172863,,,
37279.97346,-0.025407304,,,
37309.10962,0.000781244,,,
37198.14047,-0.00297875,,,
37148.50526,-0.001335238,,,
37493.04816,0.009231998,,,
37420.95539,-0.001924681,,,
37463.6584,0.001140502,,,
37723.78661,0.006919486,,,
37632.48715,-0.002423143,,,
37686.37514,0.00143093,,,
37805.9187,0.003167043,,,
37674.31447,-0.003487121,,,
37374.06588,-0.00800151,,,
37401.8706,0.000743681,,,
37525.1007,0.003289342,,,
37650,0.003322893,,,
37614.23259,-0.000950449,,,
37520.63192,-0.002491539,,,
37423.52073,-0.002591563,,,
37520.27317,0.002582001,,,
37570.52951,0.001338549,,,
37592.91119,0.000595547,,,
37508.817,-0.002239475,,,
37160.57928,-0.009327523,,,
36819.29176,-0.009226562,,,
36701.89792,-0.003193472,,,
36337.30036,-0.009983696,,,
36574.33025,0.006501863,,,
36566.26499,-0.000220541,,,
36644.49003,0.002136983,,,
36816.0451,0.004670681,,,
36748.44068,-0.001837964,,,
36949.92467,0.005467814,,,
36857.52296,-0.00250386,,,
36833.20066,-0.000660119,,,
36996.26984,0.004417462,,,
36897.94122,-0.002661337,,,
36944,0.001247497,,,
37364.29109,0.011312212,,,
37094.52696,-0.007246027,,,
37146.95463,0.001412355,,,
37081.58078,-0.001761421,,,
37207.3766,0.003386666,,,
37265.61216,0.001563938,,,
37471.88172,0.005519856,,,
37701.48129,0.006108554,,,
37490.93233,-0.005600286,,,
37435.81502,-0.001471232,,,
37604.92963,0.004507282,,,
37582.1,-0.000607276,,,
37327.33998,-0.00680184,,,
37546.41392,0.005851839,,,
37633.85729,0.002326233,,,
37351.70058,-0.007525663,,,
37190,-0.004338534,,,
37204.55877,0.000391394,,,
37238.02255,0.000899049,,,
37220.73441,-0.000464368,,,
37305.11438,0.002264449,,,
37079.53603,-0.006065204,,,
36971.58281,-0.002915643,,,
37003.46858,0.000862068,,,
37102.90308,0.002683563,,,
37139.86231,0.000995632,,,
36983.30048,-0.004224376,,,
37213.11114,0.006194677,,,
37169.88484,-0.001162263,,,
36983.77585,-0.00501956,,,
36617.65092,-0.009948936,,,
36811.18625,0.005271384,,,
36711.58664,-0.002709356,,,
36808.49788,0.002636322,,,
36960.49178,0.004120813,,,
37261.45218,0.008109786,,,
37237.87908,-0.000632841,,,
37328.65925,0.002434878,,,
37362.1,0.000895445,,,
37345.63354,-0.000440824,,,
37376.53054,0.000826984,,,
37312,-0.001727991,,,
37248.11285,-0.001713709,,,
37291.27728,0.001158164,,,
37122.77716,-0.004528725,,,
37202.14115,0.002135597,,,
37077.47313,-0.003356726,,,
37205.72535,0.003453065,,,
37480.8279,0.007366889,,,
37442.93132,-0.001011604,,,
37369.49509,-0.00196321,,,
37435.12235,0.001754632,,,
37663.50559,0.00608224,,,
37565.68508,-0.002600601,,,
37656.38112,0.002411422,,,
37742.03687,0.002272084,,,
37481.07976,-0.006938244,,,
37541.16896,0.001601904,,,
37708.98854,0.004460319,,,
37671.09931,-0.001005285,,,
37565.20048,-0.002815101,,,
37524.26998,-0.00109018,,,
37246.42133,-0.007432055,,,
37467.24067,0.0059111,,,
37511.85018,0.001189919,,,
37500.4915,-0.000302848,,,
37392.26416,-0.002890197,,,
37501,0.002903757,,,
37700.02009,0.005293028,,,
37566.21772,-0.003555446,,,
37719.99999,0.004085276,,,
37606,-0.003026845,,,
37939.99646,0.008842259,,,
38043.61603,0.002727421,,,
37873.03037,-0.004494033,,,
37963.43404,0.002384175,,,
37918.0776,-0.001195455,,,
37950.07684,0.000843549,,,
38251.91289,0.007922041,,,
38146.9029,-0.002748997,,,
38093.33497,-0.001405241,,,
38189.30185,0.002516088,,,
38082.06031,-0.002812107,,,
37958.34013,-0.003254067,,,
38020,0.001623091,,,
38125.03247,0.002758749,,,
37990.75864,-0.00352815,,,
37994.78771,0.000106048,,,
38030.49544,0.000939365,,,
37867.35422,-0.004298975,,,
37802.35055,-0.00171809,,,
37817.72622,0.000406656,,,
37851.90036,0.000903246,,,
37840.29764,-0.000306577,,,
37875.09025,0.000919037,,,
37794.78806,-0.002122436,,,
37748.09114,-0.001236302,,,
37636,-0.00297387,,,
37401.74495,-0.006243679,,,
37357.18313,-0.001192147,,,
37485.3225,0.003424244,,,
37603.27046,0.003141571,,,
37630.0284,0.000711332,,,
37669.95647,0.001060507,,,
37632.06788,-0.00100631,,,
37717.94672,0.002279465,,,
37727.92307,0.000264464,,,
37842.95111,0.003044245,,,
37752.50232,-0.00239297,,,
37807.67289,0.001460308,,,
37825.04898,0.000459486,,,
37708.78098,-0.00307857,,,
37946.49987,0.006284285,,,
37844.94939,-0.002679736,,,
37798.65092,-0.001224122,,,
37966.86524,0.0044404,,,
37932.75257,-0.000898889,,,
37901.67185,-0.0008197,,,
38271.81086,0.009718393,,,
38435.57283,0.00426979,,,
38391.0106,-0.001160073,,,
38629.93468,0.006204153,,,
38748.62432,0.003067768,,,
38918.27256,0.004368618,,,
39215.50563,0.007608348,,,
39216.82907,3.37472E-05,,,
38832.18529,-0.009856547,,,
38800.74366,-0.000810008,,,
38980.3992,0.004619522,,,
39469.92648,0.012480092,,,
39387.9109,-0.002080088,,,
39334.1752,-0.0013652,,,
39350,0.000402236,,,
39289.51993,-0.00153816,,,
39397.43006,0.002742772,,,
39093.84697,-0.007735499,,,
39237.89479,0.003677896,,,
39251.76958,0.000353544,,,
39184.35428,-0.001718987,,,
38857.88027,-0.008366647,,,
39063.1344,0.005268274,,,
38929.96322,-0.003414951,,,
39000,0.001797429,,,
39100,0.002560821,,,
39382.70988,0.007204417,,,
39352.1122,-0.000777234,,,
39260.49383,-0.002330883,,,
39363.2719,0.002614429,,,
39305.44218,-0.001470209,,,
39264.57737,-0.001040214,,,
39369.42111,0.002666628,,,
39558.2226,0.004784176,,,
39601.02005,0.0010813,,,
39500.57661,-0.002539607,,,
39419.01267,-0.002067015,,,
39725.94956,0.00775636,,,
39658.9049,-0.001689105,,,
39691.94848,0.000832848,,,
39886.63886,0.004893044,,,
39820.80801,-0.001651812,,,
39751.20946,-0.001749323,,,
39786.28521,0.000881993,,,
40014.16574,0.005711275,,,
40270.49198,0.006385457,,,
40338.17061,0.00167919,,,
40375.96536,0.000936509,,,
40177.03961,-0.004939013,,,
40050,-0.003167005,,,
40302.01506,0.006272796,,,
40254.12116,-0.001189081,,,
39923.4618,-0.008248222,,,
40080.18612,0.003917935,,,
40182.24889,0.002543228,,,
40185.28221,7.54862E-05,,,
40107.52122,-0.001936936,,,
40266.07194,0.003945349,,,
40289,0.000569252,,,
40483.74075,0.004821952,,,
40260.45497,-0.00553071,,,
40433.4,0.004286455,,,
40465.3854,0.000790751,,,
40576.83451,0.002750398,,,
40820.90491,0.005997,,,
40748.47164,-0.001775992,,,
40664.86657,-0.002053843,,,
40593.8358,-0.001748263,,,
40602.9978,0.000225674,,,
40532.70424,-0.001732741,,,
40470.13453,-0.001544877,,,
40578.68039,0.002678532,,,
40183.14554,-0.009795173,,,
40121.49863,-0.001535327,,,
40331.87862,0.005229873,,,
40374.10248,0.001046363,,,
40264.12374,-0.002727709,,,
40329.63124,0.001625623,,,
40248,-0.002026152,,,
40070.74601,-0.004413771,,,
40167.59741,0.002414094,,,
40003.16404,-0.004102084,,,
39822.44624,-0.004527823,,,
39779,-0.001091594,,,
40066.52622,0.007202093,,,
40087.84669,0.000531985,,,
40181.65787,0.002337406,,,
40104.70079,-0.001917066,,,
40038.28015,-0.001657554,,,
40379.34446,0.008482378,,,
40257.88983,-0.003012373,,,
40245.67122,-0.000303554,,,
39997.60956,-0.006182759,,,
39375.26352,-0.015681902,,,
39309.50925,-0.001671334,,,
39258.96785,-0.001286557,,,
39200,-0.001503152,,,
39227.78844,0.000708638,,,
39386.46817,0.004036925,,,
39507.40932,0.003065922,,,
39560.98698,0.001355223,,,
39361.2768,-0.005060945,,,
39315.20705,-0.001171119,,,
39253.92615,-0.001559923,,,
38647.91538,-0.015558631,,,
38684.78241,0.000953466,,,
38653.85059,-0.000799906,,,
38589.61811,-0.001663118,,,
38754.39539,0.004260899,,,
38865.50809,0.002862997,,,
38824.10928,-0.001065749,,,
38742.29458,-0.00210954,,,
38839.93786,0.002517157,,,
38760,-0.002060257,,,
38463.50721,-0.00767886,,,
38203.14837,-0.006791997,,,
38320.26567,0.003060956,,,
38449.24432,0.003360156,,,
38325,-0.003236617,,,
38603.28152,0.007234862,,,
38537.13849,-0.001714874,,,
38370.53234,-0.004332634,,,
38534.23103,0.004257186,,,
38658.74245,0.003225981,,,
38537.13063,-0.003150736,,,
38907.9583,0.009576605,,,
38823.22457,-0.002180174,,,
38800.27659,-0.000591264,,,
39035.29852,0.006038952,,,
39412.1687,0.009608292,,,
39368.42969,-0.001110401,,,
39356.55553,-0.000301662,,,
39493.38915,0.003470738,,,
39490.47212,-7.38641E-05,,,
39419.43477,-0.001800468,,,
39536.79254,0.002972732,,,
39517.01249,-0.00050042,,,
39390.88039,-0.003196948,,,
39411.72109,0.000528934,,,
39300.44716,-0.002827365,,,
39327.00355,0.000675499,,,
39132.60588,-0.004955367,,,
39097.94028,-0.000886242,,,
38833.05912,-0.006797864,,,
39043.42715,0.00540262,,,
39144.65197,0.002589266,,,
38665.6841,-0.012311319,,,
38626.8516,-0.001004819,,,
38791.49631,0.004253384,,,
39047.26901,0.006571883,,,
38950.70552,-0.002476052,,,
38500,-0.011638644,,,
38656.50962,0.004056944,,,
38322.39768,-0.008680665,,,
38567.85687,0.006384685,,,
38495.83242,-0.001869219,,,
38248.51556,-0.006445236,,,
38042.89171,-0.005390498,,,
37828.3866,-0.005654463,,,
38053.28718,0.005927683,,,
37925.70126,-0.003358456,,,
37600,-0.008624965,,,
37763.20795,0.004331243,,,
37872.5052,0.002890099,,,
38174.98069,0.007954953,,,
38079.21306,-0.002511801,,,
38035.93024,-0.001137299,,,
38029.3588,-0.000172784,,,
37898.00746,-0.003459924,,,
38065.84609,0.004418915,,,
38101.16992,0.000927536,,,
38173.46199,0.001895574,,,
38272.7948,0.002598763,,,
38362.11726,0.002331118,,,
38368.84417,0.000175338,,,
38305.90421,-0.001641739,,,
38074.66903,-0.006054835,,,
37971.26042,-0.002719637,,,
